Unique Loan ID,Product,Product Type Vertical,Customer Id,Order Type,Origination Date - Vintage,GMV - USD,Down Payment Amount - USD,Loan Amount - USD,Current Loan Balance - USD,Total Paid Towards Capital - USD,Total Paid Towards Fees - USD,Amount in Arrears without fees - USD,Fees Accrued - USD,Installments in Arrears,Amount to be Caused,Installments to be Caused,1st Installment Due Date,1st Installment Amount - USD,1st Installment Completion Date,Delay for 1st Installment Payment - Days,2nd Installment Due Date,2nd Installment Amount - USD,2nd Installment Completion Date,Delay for 2nd Installment Payment - Days,3rd Installment Due Date,3rd Installment Amount - USD,3rd Installment Completion Date,Delay for 3rd Installment Payment - Days,Order Status,Loan delay - DPD,Factoring,FPD,Transaction Period,Merchant Id,User Credit Score
9582740,SPLIT_3,Servicios,10U201OsPIwM9Xpa2LSuaA==,Follow up order,19/11/2024,100.0,60.0,40.0,0.0,40.0,0.0,0.0,0.0,0,0.0,0,03/12/2024,13.33,21/11/2024,0,17/12/2024,13.33,16/12/2024,0.0,31/12/2024,13.33,30/12/2024,0.0,CLOSED,,No,No,42,v6sAMHNMFFet3zOQ+Zw6gQ==,423.0
9209533,SPLIT_3,Moda,0g0dBvYQ27hciY/ge+EJqg==,Follow up order,13/11/2024,45.0,18.0,27.0,0.0,27.0,0.0,0.0,0.0,0,0.0,0,27/11/2024,9.0,25/11/2024,0,11/12/2024,9.0,06/12/2024,0.0,25/12/2024,9.0,24/12/2024,0.0,CLOSED,,No,No,42,2/yqpNtYh5RXlXcaTbafow==,407.0
18727378,SPLIT_3,Moda,DKgDrAtklMFJ/xHOW6IZcA==,Follow up order,31/03/2025,32.0,19.2,12.8,12.8,0.0,0.0,0.0,0.0,0,12.8,3,14/04/2025,4.27,,-13,28/04/2025,4.27,,-27.0,12/05/2025,4.27,,-41.0,IN_PROGRESS,,No,No,42,ebVN4b+B3ucz6yk5obXdRQ==,498.0
17504696,SPLIT_3,Moda,+WX5Uv7Hzoo565BeWPjeUw==,Follow up order,15/03/2025,46.4,18.56,27.84,9.28,18.56,0.0,0.0,0.0,0,9.28,1,29/03/2025,9.28,25/03/2025,0,12/04/2025,9.28,28/03/2025,0.0,26/04/2025,9.28,,-25.0,IN_PROGRESS,,No,No,42,dW+yuYD/qaJuUpApPvujqg==,18.0
12510384,SPLIT_3,Moda,BUZ92YjVf5Gvgm8qZG1VpA==,Follow up order,23/12/2024,50.0,30.0,20.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0,06/01/2025,6.67,05/01/2025,0,20/01/2025,6.67,21/01/2025,1.0,03/02/2025,6.67,05/02/2025,2.0,CLOSED,,No,No,42,+8Cqjl/3Tm3GiBvhCspI6A==,445.0
10034620,SPLIT_3,Moda,0zd7OgCzKNvYdz+l1IgLSw==,Follow up order,27/11/2024,43.96,17.58,26.38,0.0,26.38,0.0,0.0,0.0,0,0.0,0,11/12/2024,8.79,10/12/2024,0,25/12/2024,8.79,25/12/2024,0.0,08/01/2025,8.79,02/01/2025,0.0,CLOSED,,No,No,42,lXAVT6CVxjwpZgt2BTUsYw==,440.0
11465118,SPLIT_3,Moda,2asmE0i8xkqXeqs+paOMhg==,Follow up order,15/12/2024,111.61,66.97,44.64,0.0,44.64,0.0,0.0,0.0,0,0.0,0,29/12/2024,14.88,28/12/2024,0,12/01/2025,14.88,10/01/2025,0.0,26/01/2025,14.88,25/01/2025,0.0,CLOSED,,No,No,42,jlnNtPj0MMUjz4Uoyy9Fpg==,434.0
10501110,SPLIT_3,Moda,5JgknLXBcBcBq7ZftbN9ow==,Follow up order,02/12/2024,27.0,16.2,10.8,0.0,10.8,0.0,0.0,0.0,0,0.0,0,16/12/2024,3.6,17/12/2024,1,30/12/2024,3.6,30/12/2024,0.0,13/01/2025,3.6,12/01/2025,0.0,CLOSED,,No,No,42,ELqjHrLsB16N6nyPSIKyvQ==,494.0
9628917,SPLIT_3,Tecnología,Gng0J86knncWR7gcAbXdcA==,Follow up order,20/11/2024,43.0,25.8,17.2,0.0,17.2,0.0,0.0,0.0,0,0.0,0,04/12/2024,5.73,02/12/2024,0,18/12/2024,5.73,16/12/2024,0.0,01/01/2025,5.73,29/12/2024,0.0,CLOSED,,No,No,42,5jHu91mLzKLDg3n/xA7ZuA==,443.0
16893578,SPLIT_3,Tecnología,jC3XL79ZMkMSdpqH2uyidw==,Follow up order,04/03/2025,59.99,30.0,30.0,10.0,20.0,0.0,0.0,0.0,0,10.0,1,18/03/2025,10.0,13/03/2025,0,01/04/2025,10.0,28/03/2025,0.0,15/04/2025,10.0,,-14.0,IN_PROGRESS,,No,No,42,DF7tFKwiUT+SUGG6lSNlyQ==,357.0
11059353,SPLIT_1,Supermercados,eKF7sjeQNB5WdfOv84pqQg==,Follow up order,11/12/2024,92.67,37.07,55.6,0.0,55.6,0.0,0.0,0.0,0,0.0,0,25/12/2024,55.6,25/12/2024,0,,,,,,,,,CLOSED,,No,No,14,Z48AbMmbQO3jEMYefed13w==,412.0
10073571,SPLIT_3,Hogar,Ryl3ZusLmKuU7bDyiMyTCw==,Follow up order,28/11/2024,75.0,15.0,60.0,0.0,60.0,0.0,0.0,0.0,0,0.0,0,12/12/2024,20.0,30/11/2024,0,26/12/2024,20.0,07/12/2024,0.0,09/01/2025,20.0,07/12/2024,0.0,CLOSED,,No,No,42,54QqRofD50uh/+aBKvorGQ==,484.0
10593466,SPLIT_3,Moda,+h22TfbTPLdlmiTztFQCzQ==,Follow up order,04/12/2024,38.0,19.0,19.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0,18/12/2024,6.33,06/12/2024,0,01/01/2025,6.33,22/12/2024,0.0,15/01/2025,6.33,01/01/2025,0.0,CLOSED,,No,No,42,ELqjHrLsB16N6nyPSIKyvQ==,421.0
16470967,SPLIT_3,Moda,6l4vxpalHSqa5P8J7xMZPA==,Follow up order,26/02/2025,28.0,16.8,11.2,3.73,7.47,0.0,0.0,0.0,0,3.73,1,12/03/2025,3.73,04/03/2025,0,26/03/2025,3.73,26/03/2025,0.0,09/04/2025,3.73,,-8.0,IN_PROGRESS,,No,No,42,DRF0aLK1R8VfODn/jvjkDg==,327.0
11079168,SPLIT_1,Supermercados,LE5L7q7Jl4ZyqmiQ+b67HA==,Follow up order,11/12/2024,56.04,33.62,22.42,0.0,22.42,0.0,0.0,0.0,0,0.0,0,25/12/2024,22.42,17/12/2024,0,,,,,,,,,CLOSED,,No,No,14,PN1wd0fA257WikPjq7fG4A==,385.0
10277659,SPLIT_3,Moda,FVqJdoVYitCe8PHRebvlWg==,Follow up order,30/11/2024,139.97,83.98,55.99,0.0,55.99,0.0,0.0,0.0,0,0.0,0,14/12/2024,18.66,10/12/2024,0,28/12/2024,18.66,13/12/2024,0.0,11/01/2025,18.66,15/12/2024,0.0,CLOSED,,No,No,42,8Zxv9GJ4cUc2+KQvP/HREQ==,445.0
12093343,SPLIT_3,Hogar,zzZKR4MEZjhkjGZwj8Y/Sg==,Follow up order,21/12/2024,49.75,29.85,19.9,0.0,19.9,0.0,0.0,0.0,0,0.0,0,04/01/2025,6.63,30/12/2024,0,18/01/2025,6.63,12/01/2025,0.0,01/02/2025,6.63,31/01/2025,0.0,CLOSED,,No,No,42,YCP1aZI53vtLqP9R4u+01Q==,462.0
15983023,SPLIT_1,Supermercados,kVn9rsb8hgSSLC9+0k8C2Q==,Follow up order,17/02/2025,25.78,12.89,12.89,0.0,12.89,0.0,0.0,0.0,0,0.0,0,03/03/2025,12.89,03/03/2025,0,,,,,,,,,CLOSED,,No,No,14,mP/FU3xtP9By9oPkcIOvug==,293.0
10017800,SPLIT_3,Moda,xqWM1uTdXO1FlpYj6GnRlQ==,Follow up order,27/11/2024,94.49,37.8,56.69,0.0,56.69,0.0,0.0,0.0,0,0.0,0,11/12/2024,18.9,12/12/2024,1,25/12/2024,18.9,24/12/2024,0.0,08/01/2025,18.9,07/01/2025,0.0,CLOSED,,No,No,42,8Zxv9GJ4cUc2+KQvP/HREQ==,496.0
12327235,SPLIT_3,Moda,fzBoH/GSHOS+h9EaVu3IMA==,Follow up order,22/12/2024,34.01,20.41,13.6,0.0,13.6,12.0,0.0,12.0,0,0.0,0,05/01/2025,4.53,24/01/2025,19,19/01/2025,4.53,24/01/2025,5.0,02/02/2025,4.53,26/02/2025,24.0,CLOSED,,Yes,No,42,d76s7ADMeTVozuJdV7LiTA==,480.0
11194321,SPLIT_3,Moda,596UjPmQg4mmH7qtZLJGKA==,Follow up order,13/12/2024,25.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0,27/12/2024,3.33,25/12/2024,0,10/01/2025,3.33,25/12/2024,0.0,24/01/2025,3.33,25/12/2024,0.0,CLOSED,,No,No,42,KtyLyK1onMG9xgYjnLDVJQ==,444.0
10519371,SPLIT_3,Hogar,KuqHoEwhNO2qJbOLHJi3dQ==,First order,03/12/2024,135.0,81.0,54.0,0.0,54.0,0.0,0.0,0.0,0,0.0,0,17/12/2024,18.0,15/12/2024,0,31/12/2024,18.0,26/12/2024,0.0,14/01/2025,18.0,16/01/2025,2.0,CLOSED,,No,No,42,54QqRofD50uh/+aBKvorGQ==,350.0
12634917,SPLIT_3,Moda,Nd8RAV5kKVV1ukv6pF5u8Q==,First order,24/12/2024,148.5,89.1,59.4,0.0,59.4,0.01,0.0,0.0,0,0.0,0,07/01/2025,19.8,06/01/2025,0,21/01/2025,19.8,18/01/2025,0.0,04/02/2025,19.8,03/02/2025,0.0,CLOSED,,No,No,42,me96Wy1Ue0H+PLI+tTZI1w==,429.0
13292868,SPLIT_3,Moda,1ZGby7FlZWYoW9Y4EuZzew==,Follow up order,30/12/2024,30.0,12.0,18.0,0.0,18.0,0.0,0.0,0.0,0,0.0,0,13/01/2025,6.0,14/01/2025,1,27/01/2025,6.0,27/01/2025,0.0,10/02/2025,6.0,12/02/2025,2.0,CLOSED,,No,No,42,fXkUbkY3C3qjd7B8sF7wYQ==,460.0
9516928,SPLIT_3,Salud,E62vJSEP7znKIGeMz7iyFQ==,Follow up order,18/11/2024,50.0,20.0,30.0,0.0,30.0,4.0,0.0,4.0,0,0.0,0,02/12/2024,10.0,26/11/2024,0,16/12/2024,10.0,16/12/2024,0.0,30/12/2024,10.0,22/01/2025,23.0,CLOSED,,Yes,No,42,PHwyoxfPIJpxcChmgYK4oA==,343.0
16542552,SPLIT_1,Supermercados,QkjD4phQqB/yNZhkmFB89A==,Follow up order,27/02/2025,70.2,42.12,28.08,0.0,28.08,0.0,0.0,0.0,0,0.0,0,13/03/2025,28.08,14/03/2025,1,,,,,,,,,CLOSED,,No,No,14,sxn82NMel6lo3IpnTVVTmg==,436.0
14606638,SPLIT_1,Supermercados,wNkFaZOPKeH4I3caD3Wr8Q==,Follow up order,26/01/2025,94.37,44.79,49.58,0.0,49.58,0.0,0.0,0.0,0,0.0,0,09/02/2025,49.58,09/02/2025,0,,,,,,,,,CLOSED,,No,No,14,KiMbVcRENA/zjxd1jx8Bzw==,7.0
16836437,SPLIT_1,Farmacias,kQfI7koKTVX9mRtyGX6YeA==,Follow up order,03/03/2025,109.88,81.81,28.07,0.0,28.07,0.0,0.0,0.0,0,0.0,0,17/03/2025,28.07,11/03/2025,0,,,,,,,,,CLOSED,,No,No,14,UIXCX3NWkcqpYhG8kP8QlA==,437.0
11041337,SPLIT_1,Supermercados,8yGrNctRwC5nM/kulh8KNA==,First order,10/12/2024,76.45,45.87,30.58,0.0,30.58,0.0,0.0,0.0,0,0.0,0,24/12/2024,30.58,20/12/2024,0,,,,,,,,,CLOSED,,No,No,14,sxn82NMel6lo3IpnTVVTmg==,528.0
12822430,SPLIT_3,Moda,jGBxPnVFPgCkAKHSapTvVw==,Follow up order,26/12/2024,25.5,15.3,10.2,10.2,0.0,0.0,10.2,12.0,3,0.0,0,09/01/2025,3.4,,82,23/01/2025,3.4,,68.0,06/02/2025,3.4,,54.0,DELAYED,82.0,Yes,Yes,42,DRF0aLK1R8VfODn/jvjkDg==,328.0
16984552,SPLIT_1,Farmacias,wTUWhSMUPlFaAQ+3Ew0Zgw==,Follow up order,06/03/2025,68.07,40.84,27.23,0.0,27.23,0.35,0.0,0.0,0,0.0,0,20/03/2025,27.23,19/03/2025,0,,,,,,,,,CLOSED,,No,No,14,xkM7VCy6o+r+lCQtNh+EjQ==,400.0
16748235,SPLIT_1,Farmacias,8r4bQ33qOqtfLhZ24Z0JTQ==,Follow up order,02/03/2025,68.83,41.3,27.53,0.0,27.53,4.0,0.0,4.0,0,0.0,0,16/03/2025,27.53,19/03/2025,3,,,,,,,,,CLOSED,,Yes,No,14,NqfeCmO2UMrSDU8E+DVeWA==,319.0
10642389,SPLIT_3,Herramientas,t9yv56tkvesFLEfLTn+Ajg==,Follow up order,05/12/2024,63.01,25.2,37.81,0.0,37.81,0.0,0.0,0.0,0,0.0,0,19/12/2024,12.6,19/12/2024,0,02/01/2025,12.6,02/01/2025,0.0,16/01/2025,12.6,16/01/2025,0.0,CLOSED,,No,No,42,QUF3hJ3YIfMr+mnmWoo13Q==,1.0
15520019,SPLIT_3,Moda,OCdp0g2QOl0F6beU9RQB2Q==,Follow up order,11/02/2025,32.0,12.8,19.2,0.0,19.19,0.01,0.0,0.01,0,0.0,0,25/02/2025,6.4,23/02/2025,0,11/03/2025,6.4,11/03/2025,0.0,25/03/2025,6.4,25/03/2025,0.0,CLOSED,,No,No,42,DRF0aLK1R8VfODn/jvjkDg==,450.0
16647342,SPLIT_3,Hogar,DmdB3WNbiUSlfoVoJvNQFg==,Follow up order,01/03/2025,25.0,10.0,15.0,5.0,10.0,0.0,0.0,0.0,0,5.0,1,15/03/2025,5.0,15/03/2025,0,29/03/2025,5.0,29/03/2025,0.0,12/04/2025,5.0,,-11.0,IN_PROGRESS,,No,No,42,sM7UyEbrHq1vxbe4SYtreg==,397.0
18431742,SPLIT_3,Moda,8ZeCEH4SXhefBnPVsbCWZQ==,Follow up order,28/03/2025,37.7,22.62,15.08,15.08,0.0,0.0,0.0,0.0,0,15.08,3,11/04/2025,5.03,,-10,25/04/2025,5.03,,-24.0,09/05/2025,5.03,,-38.0,IN_PROGRESS,,No,No,42,K8B5YRD37m4oLyViZnXZPA==,446.0
17263706,SPLIT_3,Hogar,C2BLeqGhFqF/AnjoGDNY/Q==,Follow up order,10/03/2025,230.0,92.0,138.0,92.0,46.0,0.0,0.0,0.0,0,92.0,2,24/03/2025,46.0,15/03/2025,0,07/04/2025,46.0,,-6.0,21/04/2025,46.0,,-20.0,IN_PROGRESS,,No,No,42,35YqM49/UsbcPLY39oCy0Q==,14.0
12072961,SPLIT_3,Moda,OVAMpt1IpIZ3xHho4hmIFw==,Follow up order,21/12/2024,45.0,18.0,27.0,0.0,27.0,0.0,0.0,0.0,0,0.0,0,04/01/2025,9.0,02/01/2025,0,18/01/2025,9.0,14/01/2025,0.0,01/02/2025,9.0,23/01/2025,0.0,CLOSED,,No,No,42,tDI9SIWQeLrZVTJCk/HF7g==,27.0
17875713,SPLIT_3,Hogar,rzBVEmFGB7Gv7LFQvFpe2g==,Follow up order,19/03/2025,210.0,126.0,84.0,84.0,0.0,0.0,0.0,0.0,0,84.0,3,02/04/2025,28.0,,-1,16/04/2025,28.0,,-15.0,30/04/2025,28.0,,-29.0,IN_PROGRESS,,No,No,42,54QqRofD50uh/+aBKvorGQ==,358.0
14859945,SPLIT_3,Moda,YjhKyx9WL+/KABaIRa6Nbg==,Follow up order,31/01/2025,28.9,17.34,11.56,0.0,11.56,0.0,0.0,0.0,0,0.0,0,14/02/2025,3.85,04/02/2025,0,28/02/2025,3.85,20/02/2025,0.0,14/03/2025,3.85,12/03/2025,0.0,CLOSED,,No,No,42,2/yqpNtYh5RXlXcaTbafow==,405.0
15056099,SPLIT_3,Hogar,dNMaRlXbMlZBBSTasPsXUg==,Follow up order,03/02/2025,59.97,35.98,23.99,0.0,23.99,0.0,0.0,0.0,0,0.0,0,17/02/2025,8.0,17/02/2025,0,03/03/2025,8.0,04/03/2025,1.0,17/03/2025,8.0,18/03/2025,1.0,CLOSED,,No,No,42,H2rnrmfHoc2tGaJ6KilK5g==,434.0
11157112,SPLIT_3,Moda,/g4aGdhjnSGagAk5qQcoWw==,Follow up order,12/12/2024,34.8,20.88,13.92,0.0,13.92,8.0,0.0,8.0,0,0.0,0,26/12/2024,4.64,25/12/2024,0,09/01/2025,4.64,17/03/2025,67.0,23/01/2025,4.64,25/03/2025,61.0,CLOSED,,Yes,No,42,5OLiVnec9Jhf8fHgJPqPqA==,446.0
15886384,SPLIT_1,Supermercados,j6IRhv6YoVGD9wTKVKE5dQ==,Follow up order,16/02/2025,15.97,9.58,6.39,0.0,6.39,0.0,0.0,0.0,0,0.0,0,02/03/2025,6.39,02/03/2025,0,,,,,,,,,CLOSED,,No,No,14,L/UxlwFFi64HbZ+aDnJg1Q==,509.0
15797673,SPLIT_3,Servicios,TGeudg/8h3hjo2HKks4ogg==,Follow up order,15/02/2025,28.0,11.2,16.8,0.0,16.8,0.0,0.0,0.0,0,0.0,0,01/03/2025,5.6,28/02/2025,0,15/03/2025,5.6,13/03/2025,0.0,29/03/2025,5.6,28/03/2025,0.0,CLOSED,,No,No,42,wPHg24TxB/9MXzLk8KO/uw==,516.0
13341263,SPLIT_1,Supermercados,uHBcILay3VgGs6soS3jnmQ==,Follow up order,31/12/2024,78.33,31.33,47.0,0.0,47.0,0.0,0.0,0.0,0,0.0,0,14/01/2025,47.0,06/01/2025,0,,,,,,,,,CLOSED,,No,No,14,iTsIO2xva0VuJgrBUvswTw==,422.0
11710454,SPLIT_3,Tecnología,ppol7ZTMv0x1L1ItS0QF+g==,Follow up order,17/12/2024,30.0,18.0,12.0,0.0,12.0,4.0,0.0,4.0,0,0.0,0,31/12/2024,4.0,15/01/2025,15,14/01/2025,4.0,15/01/2025,1.0,28/01/2025,4.0,15/01/2025,0.0,CLOSED,,Yes,No,42,jaQJLcZE1arNtZaSMe9NVw==,411.0
10331367,SPLIT_3,Moda,9XZpwHSGdaS8ul/8H73UHA==,Follow up order,30/11/2024,62.1,24.84,37.26,0.0,37.26,0.0,0.0,0.0,0,0.0,0,14/12/2024,12.42,10/12/2024,0,28/12/2024,12.42,26/12/2024,0.0,11/01/2025,12.42,11/01/2025,0.0,CLOSED,,No,No,42,qOxl1sAyogtwlE8zRrebEg==,493.0
12987600,SPLIT_3,Herramientas,yQFtWE4h13lNdi2+7zb+OA==,Follow up order,28/12/2024,152.8,91.68,61.12,0.0,61.12,0.0,0.0,0.0,0,0.0,0,11/01/2025,20.37,03/01/2025,0,25/01/2025,20.37,24/01/2025,0.0,08/02/2025,20.37,04/02/2025,0.0,CLOSED,,No,No,42,O6V5k66rm2jWiu5apnW+KA==,376.0
11214178,SPLIT_3,Moda,BYL9fjU12AWORY6qhp091g==,Follow up order,13/12/2024,28.0,16.8,11.2,0.0,11.2,0.0,0.0,0.0,0,0.0,0,27/12/2024,3.73,16/12/2024,0,10/01/2025,3.73,26/12/2024,0.0,24/01/2025,3.73,16/01/2025,0.0,CLOSED,,No,No,42,0jsL2q5bkfv+zmT0YguXhQ==,443.0
10136034,SPLIT_3,Moda,3cinkP0Z2pjv9PhrygPHHQ==,First order,29/11/2024,28.0,16.8,11.2,0.0,11.2,0.41,0.0,0.0,0,0.0,0,13/12/2024,3.73,07/12/2024,0,27/12/2024,3.73,18/12/2024,0.0,10/01/2025,3.73,07/01/2025,0.0,CLOSED,,No,No,42,DL+ixz3uqWHrPUJSuwvegQ==,378.0
13217523,SPLIT_1,Supermercados,QxslB3UvEC9OYUicyH35jQ==,Follow up order,30/12/2024,33.92,20.35,13.57,0.0,13.57,0.0,0.0,0.0,0,0.0,0,13/01/2025,13.57,08/01/2025,0,,,,,,,,,CLOSED,,No,No,14,iTsIO2xva0VuJgrBUvswTw==,467.0
10044311,SPLIT_1,Supermercados,aPd63O2lhSDUkP0VHmAZTw==,Follow up order,28/11/2024,34.78,20.87,13.91,0.0,13.91,0.0,0.0,0.0,0,0.0,0,12/12/2024,13.91,11/12/2024,0,,,,,,,,,CLOSED,,No,No,14,hgGt3aZTFcQEDPUysxMwGA==,402.0
17422112,SPLIT_1,Supermercados,HYp25bg0qD3Gi/+XZ6SrFw==,Follow up order,13/03/2025,44.09,17.64,26.45,26.45,0.0,0.0,26.45,4.0,1,0.0,0,27/03/2025,26.45,,5,,,,,,,,,DELAYED,5.0,No,Yes,14,snnK7PZz2mfZKam3RKEBUg==,416.0
14955866,SPLIT_3,Hogar,U0a78LWGctYTma08iBD4jg==,Follow up order,01/02/2025,370.0,148.0,222.0,0.0,222.0,0.0,0.0,0.0,0,0.0,0,15/02/2025,74.0,13/02/2025,0,01/03/2025,74.0,01/03/2025,0.0,15/03/2025,74.0,01/03/2025,0.0,CLOSED,,No,No,42,Lg75X0DM5rVojo1hyrDvpw==,12.0
9062768,SPLIT_3,Moda,Iu6w5nZy30E2Xqf7Zbr0OA==,Follow up order,09/11/2024,35.0,14.0,21.0,0.0,21.0,0.0,0.0,0.0,0,0.0,0,23/11/2024,7.0,22/11/2024,0,07/12/2024,7.0,06/12/2024,0.0,21/12/2024,7.0,13/12/2024,0.0,CLOSED,,No,No,42,KtyLyK1onMG9xgYjnLDVJQ==,561.0
18266343,SPLIT_3,Hogar,ofVJodtZXexmDEBPOkYmNw==,Follow up order,25/03/2025,38.0,15.2,22.8,22.8,0.0,0.0,0.0,0.0,0,22.8,3,08/04/2025,7.6,,-7,22/04/2025,7.6,,-21.0,06/05/2025,7.6,,-35.0,IN_PROGRESS,,No,No,42,Lg75X0DM5rVojo1hyrDvpw==,9.0
14530697,SPLIT_3,Hogar,4q1eRdlnlkcC+1HxVy8wFg==,Follow up order,25/01/2025,71.0,28.4,42.6,0.0,42.6,0.0,0.0,0.0,0,0.0,0,08/02/2025,14.2,03/02/2025,0,22/02/2025,14.2,17/02/2025,0.0,08/03/2025,14.2,02/03/2025,0.0,CLOSED,,No,No,42,YCP1aZI53vtLqP9R4u+01Q==,510.0
15504492,SPLIT_3,Salud,erSjRCUZhw3CCZ4O2YSQlQ==,Follow up order,11/02/2025,288.0,115.2,172.8,0.0,172.8,0.0,0.0,0.0,0,0.0,0,25/02/2025,57.6,21/02/2025,0,11/03/2025,57.6,07/03/2025,0.0,25/03/2025,57.6,12/03/2025,0.0,CLOSED,,No,No,42,nuxQxgQjnXiRbnjXET3Zng==,543.0
10202481,SPLIT_3,Deporte,GtR57XEVD6tyOf2WZ2oy3w==,First order,29/11/2024,115.0,69.0,46.0,0.0,45.84,0.02,0.0,0.0,0,0.0,0,13/12/2024,15.33,11/12/2024,0,27/12/2024,15.33,26/12/2024,0.0,10/01/2025,15.33,12/01/2025,2.0,CLOSED,,No,No,42,lXAVT6CVxjwpZgt2BTUsYw==,425.0
18103026,SPLIT_3,Hogar,7AF5I6yFKRQiE/mCrIjVbw==,Follow up order,22/03/2025,35.0,17.5,17.5,5.83,11.67,0.0,0.0,0.0,0,5.83,1,05/04/2025,5.83,27/03/2025,0,19/04/2025,5.83,27/03/2025,0.0,03/05/2025,5.83,,-32.0,IN_PROGRESS,,No,No,42,54QqRofD50uh/+aBKvorGQ==,510.0
